text,template_id,pc1,pc2,candidate_label,candidate_final_prob,number_subtype
"Why was Linda brilliant, and rest near a stack of letters at mile 18 throughout the unexpected week?",1,0.58285266,-2.6993241,0,9.50649e-05,digit
The neighbor is a fan of the cheerful muffin from Taiwan while the children played outside.,6,0.32364005,0.4630225,1,0.9989661,other_or_none
Is the librarian a fan of the nice lasagna wearing a navy jacket from Cyprus as part of the project?,6,2.446194,1.8287276,1,0.9979437,other_or_none
Did Jacob make those lame tools beside a amber fence in Iceland holding their leg with a sense of curiosity?,7,-2.8302817,-0.62612826,1,0.99956375,other_or_none
"Did Hannah visit Lebanon, calling it pleasant and bought a few stamps with one chance?",2,-0.115644485,-0.9365724,1,0.99956614,written_number
"Leo was fabulous, and travelled near a stack of puzzles holding a yellow bag.",1,0.8841419,-2.0148277,0,7.870658e-05,other_or_none
"Does the writer visit the library, calling it pathetic and tried the local cookie resting a belly?",2,-2.2756872,2.6654434,0,0.0004925301,other_or_none
"Today, the artist sells the annoying carrot holding a gray bag before the meeting next week.",4,-0.6970373,2.780067,0,8.7970475e-06,other_or_none
Sara thought the papers was superb in Laos holding their chin.,3,-3.865452,-1.9735802,1,0.9977848,other_or_none
"Jack is sad, and dances near a stack of maps in Albania with a sense of curiosity.",1,-2.038165,-0.98403573,1,0.9998447,other_or_none
"Frank was wonderful, and arrived near a stack of pictures with a maroon cover by chapter four.",1,3.0954297,-2.271594,0,8.944166e-05,written_number
"Today, Eli brings the lousy puzzles in France resting a eyelash after the morning radio broadcast.",4,-3.002315,-1.0609373,1,0.99990284,other_or_none
"The carpenter visits the library, calling it boring and tried the local ice dressed in brown.",2,1.3220326,2.8488352,0,0.699373,other_or_none
"On yesterday, did the scientist serve the great peas in Ethiopia after two hours?",4,1.666021,0.5511946,1,0.99941885,written_number
Does the carpenter think the vegetables is great in Nicaragua for 3 days?,3,2.3043246,0.1688412,1,0.9992555,digit
"Right now, Claire hates the lame yogurt beside a gold fence in Cyprus after 2 hours during the long quiet afternoon.",4,2.132551,0.22331394,1,0.999985,digit
Does the worker think the tortilla is dreadful painted ivory in Mongolia near gate fifteen resting a foot?,3,2.0748777,1.5145876,1,0.9999229,written_number
"Chris visits Qatar, calling it boring and tried the local waffle dressed in azure holding their ear.",2,-2.889742,-0.4798904,1,0.9999677,other_or_none
"The teacher was happy, and walked near a stack of pictures in Canada with 9 spare parts holding their heart between the morning and evening shift.",1,1.9266665,-1.4738872,1,0.88021785,digit
Eric ate those disappointing pear by the gold door in Senegal resting a belly.,7,-1.8672973,0.2784353,1,0.9999335,other_or_none
The painter smiled and then ordered the annoying books dressed in ruby near gate 15 with one hand raised.,5,3.1172767,-0.9659737,0,2.6125104e-08,digit
Does the driver make the splendid noodles and the forehead was steady?,0,-3.8734732,0.9010779,0,5.5007135e-06,other_or_none
"On this morning, did the librarian bring the awesome pancake wearing a crimson jacket with five friends?",4,1.7241669,2.2120714,0,5.97304e-08,written_number
Did the gardener collect those great letters in Ethiopia in apartment 21 with one toe raised?,7,0.91806823,-0.478531,1,0.9998522,digit
Does the librarian sell the harsh ramen painted gray in Hungary in 12 minutes holding their hands?,0,2.9599462,1.1624955,1,0.99993753,digit
"Beth was magnificent, and worked near a plate of kebab wearing a green jacket with 9 spare parts with a sense of curiosity.",1,1.3011211,-1.0473857,0,0.052737907,digit
"My friend is wonderful, and arrives near a stack of pictures in Kyrgyzstan even after everyone went home.",1,0.78216964,0.19827057,1,0.9988875,other_or_none
Does Linda think the biscuit is incredible beside a sapphire fence in France in apartment 21?,3,1.8509527,0.3931259,1,0.9996587,digit
"Does the driver visit Chile, calling it nasty and bought a few songs shaking the forehead though it had not been the plan?",2,-0.958801,0.2443474,1,0.9998846,other_or_none
George serves those dismal keys by the coral door in Indonesia with 5 friends between the morning and evening shift.,7,2.5365767,-0.73042935,1,0.9998988,digit
"The neighbor was delighted, and arrived near a plate of salad with a silver cover holding their fingers.",1,-2.553458,0.8952876,0,2.5965428e-09,other_or_none
Was the student a fan of the miserable fish dressed in indigo from row 8 resting a toe?,6,-0.3471175,2.7658756,0,2.0401042e-06,digit
"On yesterday, did Peter love the great papers by the ivory door in Albania with a sense of curiosity?",4,0.20457679,-0.03366269,1,0.9986305,other_or_none
Was the worker a fan of the delighted pancake painted silver from row 8?,6,3.5475068,2.6779058,0,3.4279262e-07,digit
Did the journalist think the strawberry was dreadful under a pink sky after 2 hours?,3,2.1621733,2.8233693,0,0.007254462,digit
"The teacher was magnificent, and waited near a plate of lamb in Norway in apartment 21.",1,2.5469005,0.5988075,1,0.999785,digit
Laura thought the clothes was awesome while waiting for the bus.,3,-0.6157671,-2.8069577,0,2.676177e-06,other_or_none
Did Kevin walk and then sell the harsh pictures with a mauve cover in Niger at seven in the morning?,5,1.3306259,0.21154317,1,0.9621391,written_number
Aiden cooks those cheerful hats in 12 minutes and the lip was steady during the long quiet afternoon.,7,-0.44798633,-3.0970788,0,0.0013421113,digit
Does the artist sell the pleasant puzzles holding a crimson bag in Estonia in twenty minutes as part of the project?,0,4.0622535,1.1416631,1,0.99977535,written_number
Did Beth pack the annoying magazines wearing a teal jacket in India?,0,-0.83468187,-0.28063127,1,0.9997576,other_or_none
"Does the engineer visit Iraq, calling it incredible and tried the local jam with one belly raised?",2,-0.104026675,0.17042926,1,0.99993527,written_number
"The cyclist is lovely, and dances near a stack of maps in Israel shaking the bone.",1,-2.4754455,-1.2311924,1,0.96824574,other_or_none
"Why was the writer magnificent, and wait near a plate of chicken in Namibia after two hours covering the mouth though it had not been the plan?",1,-1.076651,-0.016464038,1,0.9996352,written_number
The engineer brought those superb carrot by the silver door in Cambodia with one heel raised.,7,0.34292334,0.031404667,1,0.9999763,written_number
Does the chef think the plans is kind in Philippines?,3,1.7500547,0.3743902,1,0.9992157,other_or_none
Is the student a fan of the annoying songs from Kuwait?,6,0.5606411,0.5604129,1,0.9993487,other_or_none
The artist thought the yogurt was pathetic.,3,-2.1557457,2.7041032,0,1.8625412e-09,other_or_none
The carpenter was a fan of the wretched pudding painted lime from Ecuador for thirty dollars and the mouth was steady while waiting for the bus.,6,2.1507008,0.85352963,1,0.9999721,written_number
Is Michael a fan of the cheerful letters on a amber carpet by chapter four covering the back?,6,2.3776307,-2.152573,0,3.1893087e-05,written_number
The visitor rests and then sells the fantastic kebab by the orange door with 9 spare parts.,5,0.16654913,1.2151586,0,6.5716966e-07,digit
Is the teacher a fan of the wonderful stories and the cheeks was steady though it had not been the plan?,6,-0.6766412,-0.8276985,0,0.0036432233,other_or_none
Does the neighbor pack those horrible meat under a amber sky in Slovenia?,7,2.5814517,2.4242766,1,0.99933285,other_or_none
"On today, does the dancer make the dreadful lettuce by chapter four?",4,0.08361143,2.073546,0,8.384887e-05,written_number
Does the writer hate the gloomy tomato beside a silver fence near gate fifteen holding their toes?,0,1.151318,3.5305243,0,7.5333182e-06,written_number
"The engineer is miserable, and travels near a stack of hats at seven in the morning holding their toe.",1,1.8115385,0.031071559,0,0.00011808156,written_number
The carpenter walks and then serves the horrible maps at table 6 resting a muscle.,5,0.5771648,-0.20290323,0,5.9654785e-06,digit
Noah bakes the awesome letters with a coral cover in Portugal even after everyone went home.,0,0.3121721,-0.14392923,1,0.9997414,other_or_none
Does Eva rest and then serve the rotten hats by the violet door from row eight with one hand raised though it had not been the plan?,5,1.3593527,-0.41658628,0,0.10776449,written_number
"This morning, the carpenter liked the incredible puzzles by the yellow door in Kuwait across seven cities resting a bones during the long quiet afternoon.",4,1.6204362,-0.3228019,1,0.99958247,written_number
The driver finds the awesome tea painted teal and the finger was steady.,0,-3.9303162,0.80619675,0,3.819291e-06,other_or_none
Maria ate the great keys in Peru shaking the lip.,0,-4.7264676,-1.6231787,1,0.9998487,other_or_none
Jessica prepares the charming songs wearing a olive jacket in Belgium with one chance as part of the project.,0,2.4523022,-0.19860831,1,0.99840015,written_number
Does the engineer rest and then cook the nasty letters in Niger between the morning and evening shift?,5,-0.079321444,0.9738081,1,0.999764,other_or_none
Does the worker laugh and then serve the lame fish by the pink door during the long quiet afternoon?,5,0.032997385,3.7731602,0,5.4341956e-07,other_or_none
Kate thinks the mushroom is gloomy on a yellow carpet at table 6 between the morning and evening shift.,3,0.2717798,2.243645,0,1.2762456e-06,digit
Was Andrew a fan of the fabulous pear beside a coral fence after 2 hours?,6,0.91431016,1.3554816,0,1.2054933e-07,digit
The gardener thinks the pie is beautiful after the morning radio broadcast.,3,0.25049517,1.1153114,0,5.000018e-08,other_or_none
The artist smiles and then hates the delightful cereal in Estonia with one chance holding their heart.,5,0.8227104,0.17726162,1,0.99998856,written_number
The traveler collects those wonderful broccoli with a gold cover at seven in the morning.,7,3.94824,1.886072,0,1.7071208e-07,written_number
"Does the musician visit Ireland, calling it superb and tried the local donuts under a olive sky with five friends during the long quiet afternoon?",2,1.6264061,1.0203445,1,0.99817574,written_number
"Why was the volunteer awful, and laugh near a plate of pizza at 7 in the morning holding their fingers?",1,-0.7049301,3.1515136,0,3.0585765e-09,digit
Did the journalist serve the boring maps with eleven attempts while waiting for the bus?,0,3.7367728,0.037829585,0,1.2564774e-06,written_number
Does Tom make those incredible pancake on a olive carpet with one toe raised?,7,-2.5567875,-0.4023669,0,4.1762247e-05,written_number
The artist thought the keys was dismal painted yellow in Nepal.,3,3.471893,1.544516,1,0.9996885,other_or_none
Anna served those pleasant puzzles at mile 18.,7,1.9224589,-2.9191625,0,0.00039706263,digit
George makes those brilliant mushroom after the morning radio broadcast.,7,-0.99630755,-0.74651116,0,0.14187378,other_or_none
"On right now, does Elena prepare the happy maps from row 8 covering the elbow as part of the project?",4,-1.9588946,-3.0644383,0,0.0024741255,digit
"John was splendid, and cried near a plate of pancakes in Niger at table 6 covering the eye with a sense of curiosity.",1,-2.664306,-1.2088444,1,0.9988838,digit
Beth brings the boring bananas.,0,-4.252235,1.6915299,0,5.750442e-08,other_or_none
"Right now, Grace cooks the incredible coins with a emerald cover in Cambodia.",4,1.0686665,-0.33685637,1,0.99992394,other_or_none
Did Steve rest and then make the tragic fruit beside a yellow fence in Laos with one thumb raised?,5,-2.4128928,0.5045713,1,0.99164224,written_number
Was the driver a fan of the dreadful keys with a tan cover across seven cities?,6,4.452996,-0.11716691,0,1.7729873e-05,written_number
Did the photographer prepare the useless photos wearing a scarlet jacket at seven in the morning with one lung raised?,0,3.1416922,-0.119803555,0,8.544855e-06,written_number
"The neighbor visits the museum, calling it marvelous and tried the local tea under a gold sky holding their toes.",2,-1.632715,1.4180987,0,4.0388477e-06,other_or_none
"On today, does the volunteer bring the pathetic apple on a azure carpet in Portugal on day 11 as part of the project?",4,2.4495015,1.2788954,1,0.999819,digit
Did Zoe prepare the miserable puzzles beside a orange fence with five friends?,0,1.066592,1.6979744,0,0.085598886,written_number
"Right now, Nathan eats the frustrating meat and the fingers was steady.",4,-6.9699674,1.2476288,0,6.983196e-06,other_or_none
Julia likes those horrible magazines in Uganda by chapter 4 resting a lip while waiting for the bus.,7,-2.4768767,-1.1701318,1,0.9991392,digit
Was the artist a fan of the harsh plans under a plum sky from Honduras with 9 spare parts?,6,4.373123,1.3252763,1,0.9998363,digit
"Liam visited Montenegro, calling it sad and bought a few tools holding their legs even after everyone went home.",2,-3.9885275,-0.99913776,1,0.99947685,other_or_none
