text,template_id,country_label,country_word_guess,country_logit,country_prob,pre_gate_0,post_gate_0,contrib_0,pre_gate_56,post_gate_56,contrib_56,pre_gate_5,post_gate_5,contrib_5,pre_gate_60,post_gate_60,contrib_60,pre_gate_11,post_gate_11,contrib_11,pre_gate_61,post_gate_61,contrib_61
"Rebecca is cheerful, and works near a stack of maps in 2024 with one teeth raised.",1,0,,-11.171092,1.407506e-05,1.779612,1.779612,-6.6086535,2.2987566,2.2987566,-7.66017,-1.2500498,0.0,-0.0,2.1168282,2.1168282,-6.746981,-2.1447263,0.0,-0.0,-1.6411971,0.0,-0.0
Emily ran and then collected the lovely chicken under a coral sky near gate 15 during the long quiet afternoon.,5,0,,-25.96875,5.2712687e-12,-2.3178864,0.0,-0.0,-2.1515427,0.0,-0.0,2.464695,2.464695,-9.337799,-1.9685609,0.0,-0.0,2.6620302,2.6620302,-7.221586,3.0305088,3.0305088,-8.057983
"Yesterday, Brian prepared the marvelous maps in Jamaica in 12 minutes covering the chin.",4,1,Jamaica,0.03209269,0.5080225,0.473467,0.473467,-1.7582369,1.0174031,1.0174031,-3.390303,-0.43913394,0.0,-0.0,0.97144336,0.97144336,-3.0962882,-0.6625854,0.0,-0.0,-0.2339175,0.0,-0.0
Frank ran and then baked the marvelous puzzles painted azure.,5,0,,-11.711735,8.196995e-06,0.8948175,0.8948175,-3.322937,1.4537698,1.4537698,-4.844412,-1.0756614,0.0,-0.0,1.5933948,1.5933948,-5.078638,-1.3295641,0.0,-0.0,-1.1763058,0.0,-0.0
Does Emma work and then serve the pleasant banana wearing a peach jacket in Somalia as part of the project?,5,1,Somalia,7.9001493,0.9996294,-0.07743482,0.0,-0.0,-0.0364576,0.0,-0.0,0.0711338,0.0711338,-0.26949912,0.13137466,0.13137466,-0.41873136,0.688125,0.688125,-1.8667535,0.58524626,0.58524626,-1.5561428
"Fiona visits the library, calling it gloomy and bought a few puzzles with a indigo cover for 30 dollars before the meeting next week.",2,0,,-10.675401,2.310587e-05,2.4098372,2.4098372,-8.949018,2.0593858,2.0593858,-6.862512,-1.2402097,0.0,-0.0,1.8035529,1.8035529,-5.7484765,-1.3485336,0.0,-0.0,-1.7361077,0.0,-0.0
"Why was the cyclist cheerful, and wait near a stack of coins with a olive cover?",1,0,,-3.3068457,0.03533709,0.59806526,0.59806526,-2.220937,1.1241237,1.1241237,-3.7459288,-0.7266979,0.0,-0.0,1.2566414,1.2566414,-4.005302,-0.7153723,0.0,-0.0,-0.557893,0.0,-0.0
Is Oscar a fan of the amazing papers at table 6 in a characteristic way?,6,0,,-11.9109,6.7167457e-06,1.726601,1.726601,-6.4117956,2.0853763,2.0853763,-6.9491205,-1.1756884,0.0,-0.0,2.0797274,2.0797274,-6.6287293,-2.1114483,0.0,-0.0,-1.9295524,0.0,-0.0
"On right now, does the manager pack the delighted magazines painted turquoise in Palestine with 5 friends with one bone raised?",4,1,Palestine,7.900021,0.9996294,0.52722603,0.52722603,-1.957873,0.94736373,0.94736373,-3.15691,-0.13467634,0.0,-0.0,0.84572595,0.84572595,-2.695588,-0.07063705,0.0,-0.0,0.4564529,0.4564529,-1.2136872
"Did Andrew visit Italy, calling it nice and tried the local corn in 2024 covering the hands?",2,1,Italy,8.925258,0.99986696,-0.08121589,0.0,-0.0,0.068632245,0.068632245,-0.22870393,0.4248803,0.4248803,-1.609711,0.07655591,0.07655591,-0.24400717,0.17362162,0.17362162,-0.47100273,0.30748147,0.30748147,-0.81757903
Did Helen prepare those useless tools?,7,0,,-21.93096,2.9888575e-10,2.9347515,2.9347515,-10.898306,2.7163315,2.7163315,-9.051659,-1.9021921,0.0,-0.0,2.4928029,2.4928029,-7.9453278,-2.4211993,0.0,-0.0,-3.0281377,0.0,-0.0
Does the engineer smile and then buy the fabulous songs under a plum sky in Syria in 2024 covering the skin during the long quiet afternoon?,5,1,Syria,3.5526466,0.97214913,0.39610982,0.39610982,-1.4709681,1.0335536,1.0335536,-3.4441211,-0.26095015,0.0,-0.0,0.9558026,0.9558026,-3.0464363,-0.5490316,0.0,-0.0,-0.064719856,0.0,-0.0
Does Ethan cry and then serve the dismal mango in Spain in 2024 shaking the hip?,5,1,Spain,10.477098,0.99997187,0.15739249,0.15739249,-0.5844827,-0.05524403,0.0,-0.0,0.5489519,0.5489519,-2.0797718,-0.16551656,0.0,-0.0,0.44868588,0.44868588,-1.2172002,0.29981923,0.29981923,-0.7972055
Did the painter work and then buy the happy letters?,5,0,,-19.992214,2.077264e-09,2.023099,2.023099,-7.512851,2.6998844,2.6998844,-8.996852,-1.5912198,0.0,-0.0,2.6029742,2.6029742,-8.296477,-2.5766397,0.0,-0.0,-2.4584162,0.0,-0.0
Is Susan a fan of the superb spaghetti?,6,0,,-6.4678783,0.0015501096,-1.0597427,0.0,-0.0,-0.80462146,0.0,-0.0,1.0234743,1.0234743,-3.877558,-0.5847457,0.0,-0.0,0.9124172,0.9124172,-2.4752157,0.8879887,0.8879887,-2.361121
Does the photographer laugh and then find the pleasant toast on a brown carpet by chapter 4 shaking the hips before the meeting next week?,5,0,,1.9988154,0.8806727,-0.5460751,0.0,-0.0,-0.010362089,0.0,-0.0,0.5085437,0.5085437,-1.9266803,0.07505381,0.07505381,-0.23921953,0.41737053,0.41737053,-1.1322476,0.9605788,0.9605788,-2.5541348
"The engineer is marvelous, and waits near a stack of magazines wearing a green jacket.",1,0,,-9.3818655,8.4230815e-05,0.6435712,0.6435712,-2.389925,1.3901993,1.3901993,-4.6325755,-1.0194793,0.0,-0.0,1.4735475,1.4735475,-4.696648,-1.0055801,0.0,-0.0,-0.75148475,0.0,-0.0
Does the volunteer laugh and then cook the brilliant coins in Cameroon and the throat was steady?,5,1,Cameroon,10.018014,0.9999554,-0.04980512,0.0,-0.0,0.22141242,0.22141242,-0.73781484,0.121056736,0.121056736,-0.45863828,0.17284137,0.17284137,-0.5508985,0.25010678,0.25010678,-0.67849255,0.14593521,0.14593521,-0.388035
Does Mia think the wine is incredible in 2024 resting a toe?,3,0,,-0.031080365,0.4922305,-0.6584829,0.0,-0.0,-0.53292066,0.0,-0.0,0.91960156,0.91960156,-3.4840233,-0.49876803,0.0,-0.0,0.7687691,0.7687691,-2.0855255,0.9261811,0.9261811,-2.4626727
Did Martha cook the great plans under a maroon sky in Serbia at mile 18?,0,1,Serbia,8.697304,0.999833,0.49472165,0.49472165,-1.8371668,0.6151688,0.6151688,-2.0499332,-0.06458804,0.0,-0.0,0.6492358,0.6492358,-2.0693138,-0.15528202,0.0,-0.0,-0.071174175,0.0,-0.0
Anna prepares those wonderful tools with a indigo cover in 2024.,7,0,,-3.2750492,0.03643714,1.396958,1.396958,-5.187654,1.6611866,1.6611866,-5.5355887,-0.9544635,0.0,-0.0,1.6144946,1.6144946,-5.1458898,-1.1728725,0.0,-0.0,-0.8645645,0.0,-0.0
The worker orders those fabulous letters in Italy near gate 15 and the bone was steady.,7,1,Italy,8.558778,0.99980825,0.670718,0.670718,-2.4907358,0.9704565,0.9704565,-3.233862,-0.078693256,0.0,-0.0,0.6811345,0.6811345,-2.1709847,-0.43589872,0.0,-0.0,-0.2614089,0.0,-0.0
"Yesterday, the photographer prepared the outstanding maps under a ivory sky in Albania holding their heart.",4,1,Albania,5.52979,0.99604887,0.3528092,0.3528092,-1.3101697,0.81880486,0.81880486,-2.7285118,-0.50511277,0.0,-0.0,0.75107795,0.75107795,-2.393916,-0.08682829,0.0,-0.0,0.05114919,0.05114919,-0.13600333
"This morning, Ben sold the gloomy banana with a grey cover in India by chapter four.",4,1,India,6.561283,0.9985879,-0.15950017,0.0,-0.0,-0.36953267,0.0,-0.0,0.77298385,0.77298385,-2.928544,-0.4298963,0.0,-0.0,1.2699519,1.2699519,-3.4451401,1.3715684,1.3715684,-3.6469374
Kevin walks and then brings the stupid sushi holding a turquoise bag.,5,0,,-21.59297,4.1907558e-10,-1.8715391,0.0,-0.0,-2.3335085,0.0,-0.0,2.0822933,2.0822933,-7.8890233,-2.2366676,0.0,-0.0,3.415391,3.415391,-9.265312,3.138959,3.138959,-8.346347
The chef was a fan of the wretched tickets from Israel and the eye was steady.,6,1,Israel,9.3765955,0.99991536,0.6604623,0.6604623,-2.4526508,0.6216525,0.6216525,-2.071539,-0.16500309,0.0,-0.0,0.37785685,0.37785685,-1.2043457,-0.0032954812,0.0,-0.0,-0.4127312,0.0,-0.0
The photographer thought the fries was terrible resting a bones.,3,0,,-11.429282,1.0872292e-05,-1.1075137,0.0,-0.0,-1.4597671,0.0,-0.0,1.74326,1.74326,-6.604554,-1.6693642,0.0,-0.0,2.26148,2.26148,-6.134969,1.7608945,1.7608945,-4.6821375
The dancer thinks the maps is superb dressed in cyan in Honduras and the hand was steady while the children played outside.,3,1,Honduras,8.15587,0.999713,0.32606477,0.32606477,-1.2108533,0.733284,0.733284,-2.4435298,-0.27846387,0.0,-0.0,0.600607,0.600607,-1.9143188,-0.019438565,0.0,-0.0,0.17984009,0.17984009,-0.47818652
Did Maya bring the terrible stories in 2024 covering the skin with a sense of curiosity?,0,0,,-1.5674073,0.17258632,1.542115,1.542115,-5.7267,1.366335,1.366335,-4.553052,-0.6583808,0.0,-0.0,1.1695907,1.1695907,-3.7278445,-1.0378201,0.0,-0.0,-1.3857179,0.0,-0.0
Does the gardener buy those terrible grape?,7,0,,-8.060765,0.00031558552,-0.7220465,0.0,-0.0,-1.1068585,0.0,-0.0,1.6393967,1.6393967,-6.2110553,-1.2601603,0.0,-0.0,1.9261668,1.9261668,-5.2253275,1.289472,1.289472,-3.4286466
"On yesterday, did Beth like the magnificent waffle even after everyone went home?",4,0,,-3.9812002,0.018321292,-0.8943489,0.0,-0.0,-0.7432858,0.0,-0.0,0.93620545,0.93620545,-3.5469291,-0.536651,0.0,-0.0,0.89219105,0.89219105,-2.420346,0.7825146,0.7825146,-2.08067
"On yesterday, did Henry serve the useless boxes and the lip was steady?",4,0,,-17.637384,2.188675e-08,2.6609664,2.6609664,-9.881596,2.0038223,2.0038223,-6.6773577,-1.4239498,0.0,-0.0,1.6644058,1.6644058,-5.304972,-1.3835753,0.0,-0.0,-2.1492102,0.0,-0.0
"The doctor visits the city, calling it delightful and bought a few games beside a indigo fence and the bone was steady.",2,0,,-14.07731,7.6966506e-07,1.1601546,1.1601546,-4.308276,2.0493174,2.0493174,-6.8289614,-1.5515078,0.0,-0.0,1.9820461,1.9820461,-6.3173895,-1.6695343,0.0,-0.0,-1.2376814,0.0,-0.0
Aiden cooks the terrible muffin beside a green fence in Libya with eleven attempts during the long quiet afternoon.,0,1,Libya,10.417805,0.9999701,0.26969296,0.26969296,-1.0015146,0.035815775,0.035815775,-0.11934927,0.669954,0.669954,-2.538203,-0.09242618,0.0,-0.0,0.53805196,0.53805196,-1.4596336,0.39505166,0.39505166,-1.0504241
The doctor thought the stamps was great at table six.,3,0,,-11.957692,6.4096967e-06,1.9516422,1.9516422,-7.2474937,2.4165444,2.4165444,-8.052675,-1.0426314,0.0,-0.0,2.1635966,2.1635966,-6.8960466,-2.1144114,0.0,-0.0,-1.8903445,0.0,-0.0
Claire is a fan of the terrible lemon from Italy in apartment 21 even after everyone went home.,6,1,Italy,6.0600743,0.9976712,-0.17379959,0.0,-0.0,-0.45616224,0.0,-0.0,1.0862103,1.0862103,-4.1152406,-0.5363615,0.0,-0.0,1.0492244,1.0492244,-2.8463478,0.8760487,0.8760487,-2.3293731
The worker is a fan of the miserable tickets wearing a black jacket with one eye raised though it had not been the plan.,6,0,,-6.863435,0.0010442258,2.055665,2.055665,-7.6337867,1.9613932,1.9613932,-6.5359707,-1.0857553,0.0,-0.0,1.4818244,1.4818244,-4.723029,-0.8748884,0.0,-0.0,-1.0732659,0.0,-0.0
The gardener thought the maps was boring dressed in purple shaking the bones.,3,0,,-22.207842,2.2659839e-10,3.0280898,3.0280898,-11.244921,2.3876338,2.3876338,-7.9563365,-1.8987474,0.0,-0.0,1.8981309,1.8981309,-6.049926,-1.2075137,0.0,-0.0,-2.1153197,0.0,-0.0
"On right now, does Megan love the charming maps holding a lavender bag resting a belly?",4,0,,-16.548664,6.5013936e-08,1.91931,1.91931,-7.127427,2.2790422,2.2790422,-7.5944757,-2.0671487,0.0,-0.0,2.314004,2.314004,-7.3754406,-2.0300474,0.0,-0.0,-2.054044,0.0,-0.0
The engineer loves those brilliant peach at 7 in the morning.,7,0,,-19.923666,2.2246505e-09,-2.1313744,0.0,-0.0,-1.5334502,0.0,-0.0,2.380933,2.380933,-9.020456,-1.4763516,0.0,-0.0,1.9881203,1.9881203,-5.3933954,2.6316187,2.6316187,-6.997353
Does Megan hate the useless plans in Bahrain holding their toes as part of the project?,0,1,Bahrain,6.458276,0.99843496,0.82847816,0.82847816,-3.0765836,0.4836489,0.4836489,-1.6116681,-0.32765737,0.0,-0.0,0.3779121,0.3779121,-1.2045219,-0.058073163,0.0,-0.0,-0.6344837,0.0,-0.0
"Why was Tony useless, and run near a stack of shoes wearing a emerald jacket and the toe was steady?",1,0,,-0.94449437,0.2799934,1.5740303,1.5740303,-5.8452187,1.1449571,1.1449571,-3.8153522,-0.90397215,0.0,-0.0,0.9975031,0.9975031,-3.1793485,-0.47306168,0.0,-0.0,-0.9269274,0.0,-0.0
"Tim visited India, calling it magnificent and tried the local potato for 30 dollars covering the lip.",2,1,India,9.627817,0.9999341,-0.0615212,0.0,-0.0,0.07914233,0.07914233,-0.2637268,0.41063803,0.41063803,-1.5557525,-0.018736303,0.0,-0.0,0.2386809,0.2386809,-0.6474963,0.33600086,0.33600086,-0.8934108
"On right now, does Emily collect the fabulous fruit?",4,0,,-23.540056,5.979756e-11,-2.1516697,0.0,-0.0,-2.0801163,0.0,-0.0,2.0779552,2.0779552,-7.872588,-1.7998748,0.0,-0.0,2.2945752,2.2945752,-6.22475,2.1508052,2.1508052,-5.718892
"On this morning, did the doctor bake the outstanding meat beside a white fence?",4,0,,-7.72383,0.00044196835,-1.2387371,0.0,-0.0,-0.7726255,0.0,-0.0,0.86265373,0.86265373,-3.2682695,-0.5486667,0.0,-0.0,1.4577688,1.4577688,-3.9546518,1.5164582,1.5164582,-4.032192
"Does Caleb visit Denmark, calling it sad and tried the local honey for thirty dollars?",2,1,Denmark,10.048078,0.9999567,0.18301807,0.18301807,-0.6796442,-0.053570807,0.0,-0.0,0.6141944,0.6141944,-2.3269508,-0.09502056,0.0,-0.0,0.55309397,0.55309397,-1.5004396,0.38751334,0.38751334,-1.0303801
"Paul was gloomy, and waited near a plate of pie wearing a beige jacket with 9 spare parts throughout the unexpected week.",1,0,,-14.867301,3.4931168e-07,-0.9174205,0.0,-0.0,-1.5843108,0.0,-0.0,1.9497252,1.9497252,-7.3867726,-1.7191234,0.0,-0.0,2.8702931,2.8702931,-7.7865644,2.7105467,2.7105467,-7.2072186
Did Laura eat the cheerful magazines in Estonia for 30 dollars holding their ear?,0,1,Estonia,8.583508,0.9998129,0.47541273,0.47541273,-1.7654624,0.55974793,0.55974793,-1.8652538,-0.047443822,0.0,-0.0,0.5260027,0.5260027,-1.676532,-0.3696373,0.0,-0.0,-0.36738244,0.0,-0.0
"Does the journalist visit Austria, calling it nasty and bought a few plans under a silver sky?",2,1,Austria,6.7910523,0.99887747,0.726731,0.726731,-2.698742,0.65628386,0.65628386,-2.1869414,-0.1473667,0.0,-0.0,0.5551141,0.5551141,-1.7693189,0.15272471,0.15272471,-0.41431335,-0.24572869,0.0,-0.0
"Why was Eli pleasant, and work near a plate of broccoli on a red carpet in Singapore and the shoulders was steady?",1,1,Singapore,7.369891,0.9993705,-0.13451844,0.0,-0.0,-0.09473997,0.0,-0.0,0.11310957,0.11310957,-0.4285295,-0.01319623,0.0,-0.0,0.52074534,0.52074534,-1.412684,0.4472959,0.4472959,-1.1893392
Was Tom a fan of the amazing bacon with one brain raised?,6,0,,-0.5550786,0.36468694,-0.6875416,0.0,-0.0,-0.76907724,0.0,-0.0,1.0024838,1.0024838,-3.798033,-0.7618317,0.0,-0.0,1.0249062,1.0249062,-2.7803771,0.93612516,0.93612516,-2.4891136
The gardener thought the mushroom was wonderful beside a plum fence for 3 days resting a foot.,3,0,,-13.864659,9.5203853e-07,-1.6625646,0.0,-0.0,-1.1262249,0.0,-0.0,1.6597785,1.6597785,-6.2882743,-1.1108019,0.0,-0.0,1.8976309,1.8976309,-5.147915,2.533358,2.533358,-6.7360826
"Why was Julia lousy, and wait near a plate of lasagna by the ruby door in India even after everyone went home?",1,1,India,7.500828,0.99944764,0.014308065,0.014308065,-0.053133518,-0.29764104,0.0,-0.0,0.5998036,0.5998036,-2.2724297,-0.29698554,0.0,-0.0,1.0141923,1.0141923,-2.7513127,0.72739923,0.72739923,-1.934121
The musician buys the tragic clothes dressed in pink in Sudan with one feet raised.,0,1,Sudan,10.34058,0.9999677,0.77023983,0.77023983,-2.8603137,0.76114976,0.76114976,-2.5363872,-0.17676869,0.0,-0.0,0.48464018,0.48464018,-1.5446969,0.09121066,0.09121066,-0.24743733,0.056276828,0.056276828,-0.14963749
Does Nina laugh and then pack the terrible games in Morocco and the foot was steady after the morning radio broadcast?,5,1,Morocco,8.729696,0.99983823,0.71158224,0.71158224,-2.6424866,0.5104567,0.5104567,-1.701,-0.2154307,0.0,-0.0,0.42423624,0.42423624,-1.3521711,-0.1460554,0.0,-0.0,-0.5432418,0.0,-0.0
"On today, does Grace order the superb stamps dressed in cyan after fourteen miles?",4,0,,-7.3463583,0.0006445211,1.6095066,1.6095066,-5.976961,1.9576086,1.9576086,-6.523359,-0.984192,0.0,-0.0,1.907732,1.907732,-6.0805273,-1.6783417,0.0,-0.0,-1.3135033,0.0,-0.0
My friend dances and then likes the fantastic shoes from row eight resting a jaw.,5,0,,-9.9542,4.752535e-05,1.5457679,1.5457679,-5.7402654,2.1532497,2.1532497,-7.1752963,-1.2952081,0.0,-0.0,1.9300883,1.9300883,-6.1517835,-1.8665389,0.0,-0.0,-1.6707082,0.0,-0.0
"Yesterday, the carpenter served the great plans in Algeria shaking the nose before the meeting next week.",4,1,Algeria,6.92248,0.99901557,0.41467267,0.41467267,-1.539902,0.77068317,0.77068317,-2.5681553,-0.31131187,0.0,-0.0,0.60654336,0.60654336,-1.9332398,-0.30388397,0.0,-0.0,-0.3537068,0.0,-0.0
Is the volunteer a fan of the kind coins under a lime sky from Philippines after fourteen miles as part of the project?,6,1,Philippines,7.230366,0.99927634,0.31200904,0.31200904,-1.1586568,0.75771856,0.75771856,-2.5249534,0.15674876,0.15674876,-0.5938619,0.74886197,0.74886197,-2.386853,0.004600823,0.004600823,-0.012481165,0.44583452,0.44583452,-1.1854534
"Bella was miserable, and travelled near a plate of cheese holding their lung throughout the unexpected week.",1,0,,-24.455873,2.3930354e-11,-1.0737592,0.0,-0.0,-2.0331244,0.0,-0.0,1.931861,1.931861,-7.3190923,-2.2532802,0.0,-0.0,2.999627,2.999627,-8.137423,2.2573707,2.2573707,-6.0022445
"Did Emily visit the lake, calling it superb and bought a few photos under a white sky resting a stomach?",2,0,,-7.464284,0.00057286705,0.97830796,0.97830796,-3.632982,1.3414742,1.3414742,-4.470208,-1.2798434,0.0,-0.0,1.4629998,1.4629998,-4.663029,-1.1285142,0.0,-0.0,-1.0921896,0.0,-0.0
Does Kyle think the papers is awesome in Netherlands with one hips raised?,3,1,Netherlands,6.7149067,0.9987888,0.5719718,0.5719718,-2.124038,0.7200031,0.7200031,-2.3992739,-0.098335534,0.0,-0.0,0.67015976,0.67015976,-2.1360047,-0.5852406,0.0,-0.0,-0.5154193,0.0,-0.0
Does the student travel and then serve the fantastic sandwich?,5,0,,-7.80346,0.00040815302,-1.3177273,0.0,-0.0,-1.0887257,0.0,-0.0,1.5336041,1.5336041,-5.8102474,-1.0092003,0.0,-0.0,1.3872135,1.3872135,-3.7632487,1.1968545,1.1968545,-3.182381
"Yesterday, Emily baked the beautiful magazines under a blue sky in Azerbaijan after fourteen miles after the morning radio broadcast.",4,1,Azerbaijan,10.218506,0.9999635,0.4859472,0.4859472,-1.8045825,0.5048605,0.5048605,-1.6823518,-0.038414404,0.0,-0.0,0.50006026,0.50006026,-1.5938455,-0.040926695,0.0,-0.0,-0.017299682,0.0,-0.0
Did Oliver find the delightful clothes with a amethyst cover in Cyprus with 5 friends covering the hips?,0,1,Cyprus,7.2922025,0.9993197,0.604235,0.604235,-2.2438486,0.77005124,0.77005124,-2.5660496,-0.35792428,0.0,-0.0,0.7473994,0.7473994,-2.3821912,-0.31289446,0.0,-0.0,-0.065701574,0.0,-0.0
Tom runs and then buys the beautiful tomato dressed in coral in Chile and the elbow was steady during the long quiet afternoon.,5,1,Chile,6.2948947,0.9981577,-0.21713415,0.0,-0.0,-0.21195418,0.0,-0.0,0.21661538,0.21661538,-0.82067394,-0.23152909,0.0,-0.0,0.6933421,0.6933421,-1.8809063,0.53212106,0.53212106,-1.4148854
Does the student collect those marvelous clothes in France covering the arm?,7,1,France,8.144713,0.9997098,0.4046502,0.4046502,-1.5026833,0.6422497,0.6422497,-2.1401753,-0.28598017,0.0,-0.0,0.5615297,0.5615297,-1.7897675,-0.18236297,0.0,-0.0,-0.3447101,0.0,-0.0
Was the cyclist a fan of the wonderful maps from UAE?,6,1,UAE,7.177025,0.9992367,0.36872828,0.36872828,-1.3692858,0.6106235,0.6106235,-2.034787,0.024747014,0.024747014,-0.0937571,0.5745023,0.5745023,-1.8311151,-0.19232541,0.0,-0.0,-0.4172638,0.0,-0.0
Dave sells those wonderful broccoli on a green carpet.,7,0,,-12.868158,2.5788656e-06,-1.4377325,0.0,-0.0,-1.1114604,0.0,-0.0,1.1356862,1.1356862,-4.302686,-0.85005516,0.0,-0.0,1.5582852,1.5582852,-4.227334,1.7736075,1.7736075,-4.7159405
The photographer made the annoying pepper by the blue door with one chance.,0,0,,-9.951011,4.7677146e-05,-1.1414477,0.0,-0.0,-1.3772072,0.0,-0.0,1.8932223,1.8932223,-7.172705,-1.5269287,0.0,-0.0,2.7015548,2.7015548,-7.328809,2.6930974,2.6930974,-7.160822
"Yesterday, the teacher prepared the outstanding shoes in Iceland near gate 15 covering the eye while waiting for the bus.",4,1,Iceland,1.2543901,0.77805895,1.1940911,1.1940911,-4.4343004,1.4421519,1.4421519,-4.8056974,-0.705275,0.0,-0.0,1.2085378,1.2085378,-3.851981,-0.8256401,0.0,-0.0,-0.79376996,0.0,-0.0
Was Michael a fan of the awesome books from Guatemala after the morning radio broadcast?,6,1,Guatemala,6.355756,0.9982663,0.4204564,0.4204564,-1.5613801,0.51355124,0.51355124,-1.711312,-0.06289624,0.0,-0.0,0.57630223,0.57630223,-1.8368521,-0.3425097,0.0,-0.0,-0.548548,0.0,-0.0
